Year,DateTime,DayNum,HourNum,Weather,Precipitation,Temperature,ApparentTemperature,PrecipitationType,MinutesInTent,NumChecks
2019,01/13/2019 07:00,1,7,Rain,0.194,33.74,28.08,rain,60,0
2019,01/13/2019 08:00,1,8,Heavy Rain,0.2442,33.38,28.11,rain,60,0
2019,01/13/2019 09:00,1,9,Rain,0.0724,33.66,28.33,rain,60,0
2019,01/13/2019 10:00,1,10,Light Rain,0.0376,34.32,28.44,rain,60,0
2019,01/13/2019 11:00,1,11,Light Rain,0.0184,34.91,29.73,rain,60,0
2019,01/13/2019 12:00,1,12,Overcast,0.0062,34.91,29.23,rain,60,0
2019,01/13/2019 13:00,1,13,Overcast,0.0028,35.64,30.24,rain,60,0
2019,01/13/2019 14:00,1,14,Overcast,0.002,35.42,29.18,rain,60,0
2019,01/13/2019 15:00,1,15,Overcast,0,35.2,29.76,none,60,1
2019,01/13/2019 16:00,1,16,Overcast,0,34.61,28.78,none,60,0
2019,01/13/2019 17:00,1,17,Overcast,0,34.06,28.14,none,60,0
2019,01/13/2019 18:00,1,18,Overcast,0,33.45,27.78,none,60,0
2019,01/13/2019 19:00,1,19,Overcast,0,33.63,28.35,none,60,1
2019,01/13/2019 20:00,1,20,Overcast,0,33.34,27.91,none,60,0
2019,01/13/2019 21:00,1,21,Overcast,0,33.25,27.08,none,60,1
2019,01/13/2019 22:00,1,22,Overcast,0,33,28.41,none,60,1
2019,01/13/2019 23:00,1,23,Overcast,0,32.63,28.46,none,30,0
2019,01/14/2019 00:00,2,0,Overcast,0,32.5,27.08,none,60,0
2019,01/14/2019 01:00,2,1,Overcast,0,32.17,26.62,none,60,1
2019,01/14/2019 02:00,2,2,Overcast,0,32.28,26.9,none,60,0
2019,01/14/2019 03:00,2,3,Overcast,0,32.24,26.26,none,60,0
2019,01/14/2019 04:00,2,4,Overcast,0,32.07,26.41,none,60,0
2019,01/14/2019 05:00,2,5,Overcast,0,32.07,27.02,none,60,0
2019,01/14/2019 06:00,2,6,Overcast,0,31.98,26.09,none,60,1
2019,01/14/2019 07:00,2,7,Overcast,0,32.08,26.79,none,15,0
2019,01/14/2019 08:00,2,8,Overcast,0,31.81,27.3,none,60,0
2019,01/14/2019 09:00,2,9,Overcast,0,32.24,26.34,none,60,1
2019,01/14/2019 10:00,2,10,Overcast,0,33.25,29.4,none,60,0
2019,01/14/2019 11:00,2,11,Mostly Cloudy,0,34.41,30.18,none,60,0
2019,01/14/2019 12:00,2,12,Mostly Cloudy,0,35.87,32.27,none,60,1
2019,01/14/2019 13:00,2,13,Overcast,0,37.51,34.02,none,45,0
2019,01/14/2019 14:00,2,14,Overcast,0,39.42,37.65,none,60,0
2019,01/14/2019 15:00,2,15,Mostly Cloudy,0,39.5,35.96,none,60,1
2019,01/14/2019 16:00,2,16,Overcast,0,39.56,35.45,none,60,0
2019,01/14/2019 17:00,2,17,Mostly Cloudy,0,39.28,39.28,none,60,0
2019,01/14/2019 18:00,2,18,Mostly Cloudy,0,37.05,37.05,none,60,0
2019,01/14/2019 19:00,2,19,Mostly Cloudy,0,35.52,35.52,none,60,0
2019,01/14/2019 20:00,2,20,Partly Cloudy,0,34.02,34.02,none,60,0
2019,01/14/2019 21:00,2,21,Overcast,0,33.23,33.23,none,60,1
2019,01/14/2019 22:00,2,22,Overcast,0,33.71,33.71,none,60,0
2019,01/14/2019 23:00,2,23,Overcast,0,33.36,33.36,none,30,0
2019,01/15/2019 00:00,3,0,Overcast,0,33.08,33.08,none,60,1
2019,01/15/2019 01:00,3,1,Overcast,0,32.99,32.99,none,60,1
2019,01/15/2019 02:00,3,2,Overcast,0,32.94,32.94,none,45,0
2019,01/15/2019 03:00,3,3,Overcast,0,33.06,33.06,none,60,0
2019,01/15/2019 04:00,3,4,Overcast,0,33.67,33.67,none,60,1
2019,01/15/2019 05:00,3,5,Overcast,0,33.62,33.62,none,45,0
2019,01/15/2019 06:00,3,6,Overcast,0,33.64,33.64,none,60,0
2019,01/15/2019 07:00,3,7,Overcast,0,33.4,33.4,none,60,0
2019,01/15/2019 08:00,3,8,Overcast,0,34.14,34.14,none,60,0
2019,01/15/2019 09:00,3,9,Overcast,0,34.54,34.54,none,60,0
2019,01/15/2019 10:00,3,10,Mostly Cloudy,0,38.72,38.72,none,60,0
2019,01/15/2019 11:00,3,11,Overcast,0,40.42,38.66,none,60,0
2019,01/15/2019 12:00,3,12,Overcast,0,41.36,38.95,none,60,0
2019,01/15/2019 13:00,3,13,Overcast,0,41.82,41.82,none,60,0
2019,01/15/2019 14:00,3,14,Mostly Cloudy,0,43.42,43.42,none,60,0
2019,01/15/2019 15:00,3,15,Mostly Cloudy,0,44.87,43.12,none,60,0
2019,01/15/2019 16:00,3,16,Clear,0,46.7,46.7,none,60,1
2019,01/15/2019 17:00,3,17,Clear,0,43.95,43.95,none,60,0
2019,01/15/2019 18:00,3,18,Clear,0,41.67,41.67,none,60,1
2019,01/15/2019 19:00,3,19,Clear,0,36.52,36.52,none,30,0
2019,01/15/2019 20:00,3,20,Clear,0,34.21,34.21,none,60,0
2019,01/15/2019 21:00,3,21,Clear,0,32.75,32.75,none,60,0
2019,01/15/2019 22:00,3,22,Clear,0,31.62,31.62,none,60,0
2019,01/15/2019 23:00,3,23,Clear,0,30.34,30.34,none,60,1
2019,01/16/2019 00:00,4,0,Clear,0,30.34,30.34,none,60,0
2019,01/16/2019 01:00,4,1,Clear,0,29.08,29.08,none,60,1
2019,01/16/2019 02:00,4,2,Clear,0,28.44,28.44,none,45,0
2019,01/16/2019 03:00,4,3,Clear,0,27.7,27.7,none,60,0
2019,01/16/2019 04:00,4,4,Clear,0,27.03,27.03,none,60,0
2019,01/16/2019 05:00,4,5,Clear,0,27.26,27.26,none,60,0
2019,01/16/2019 06:00,4,6,Clear,0,27.17,27.17,none,60,1
2019,01/16/2019 07:00,4,7,Clear,0,26.4,26.4,none,45,0
2019,01/16/2019 08:00,4,8,Clear,0,27.34,27.34,none,60,0
2019,01/16/2019 09:00,4,9,Clear,0,32,32,none,60,0
2019,01/16/2019 10:00,4,10,Clear,0,37.29,34.32,none,60,0
2019,01/16/2019 11:00,4,11,Clear,0,43.05,39.74,none,60,0
2019,01/16/2019 12:00,4,12,Clear,0,48.97,46.71,none,60,1
2019,01/16/2019 13:00,4,13,Clear,0,51.11,51.11,none,15,0
2019,01/16/2019 14:00,4,14,Clear,0,51.99,51.99,none,60,0
2019,01/16/2019 15:00,4,15,Clear,0,53.14,53.14,none,60,0
2019,01/16/2019 16:00,4,16,Clear,0,52.57,52.57,none,60,0
2019,01/16/2019 17:00,4,17,Clear,0,49.75,49.1,none,60,1
2019,01/16/2019 18:00,4,18,Clear,0,46.99,46.99,none,50,0
2019,01/16/2019 19:00,4,19,Clear,0,41.59,41.59,none,60,0
2019,01/16/2019 20:00,4,20,Clear,0,38.36,38.36,none,60,0
2019,01/16/2019 21:00,4,21,Clear,0,37.91,35.76,none,60,1
2019,01/16/2019 22:00,4,22,Clear,0,36.75,36.75,none,55,0
2019,01/16/2019 23:00,4,23,Clear,0,34.27,30.79,none,60,0
2019,01/17/2019 00:00,5,0,Clear,0,33.71,33.71,none,60,0
2019,01/17/2019 01:00,5,1,Clear,0,33.94,33.94,none,60,0
2019,01/17/2019 02:00,5,2,Clear,0,32.51,32.51,none,60,0
2019,01/17/2019 03:00,5,3,Clear,0,31.07,31.07,none,60,1
2019,01/17/2019 04:00,5,4,Clear,0,30.6,30.6,none,60,1
2019,01/17/2019 05:00,5,5,Clear,0,29.58,29.58,none,27,0
2019,01/17/2019 06:00,5,6,Clear,0,29.35,29.35,none,60,0
2019,01/17/2019 07:00,5,7,Mostly Cloudy,0,28.95,28.95,none,60,0
2019,01/17/2019 08:00,5,8,Mostly Cloudy,0,31.27,31.27,none,60,0
2019,01/17/2019 09:00,5,9,Mostly Cloudy,0,32.99,29.86,none,60,0
2019,01/17/2019 10:00,5,10,Overcast,0,35.25,31.37,none,60,0
2019,01/17/2019 11:00,5,11,Overcast,0,38.1,34.05,none,60,0
2019,01/17/2019 12:00,5,12,Clear,0,41.47,37.97,none,60,1
2019,01/17/2019 13:00,5,13,Clear,0,44.45,43.38,none,30,0
2019,01/17/2019 14:00,5,14,Clear,0,46.17,44.98,none,60,0
2019,01/17/2019 15:00,5,15,Partly Cloudy,0,47.01,45.27,none,60,0
2019,01/17/2019 16:00,5,16,Mostly Cloudy,0,47.6,47.6,none,60,1
2019,01/17/2019 17:00,5,17,Overcast,0,46.29,46.29,none,60,0
2019,01/17/2019 18:00,5,18,Overcast,0.0029,43.35,43.35,rain,60,0
2019,01/17/2019 19:00,5,19,Overcast,0.0034,43.39,43.39,rain,60,0
2019,01/17/2019 20:00,5,20,Overcast,0,43.13,43.13,none,60,0
2019,01/17/2019 21:00,5,21,Overcast,0,43.53,43.53,none,60,0
2019,01/17/2019 22:00,5,22,Overcast,0.0009,43.02,43.02,rain,60,0
2019,01/17/2019 23:00,5,23,Overcast,0,43.06,41.81,none,60,0
2019,01/18/2019 00:00,6,0,Overcast,0,43.59,42.26,none,60,1
2019,01/18/2019 01:00,6,1,Overcast,0,43.7,42.11,none,60,1
2019,01/18/2019 02:00,6,2,Overcast,0,43.22,41.86,none,15,0
2019,01/18/2019 03:00,6,3,Overcast,0,43.46,42.23,none,60,1
2019,01/18/2019 04:00,6,4,Overcast,0,43.79,43.79,none,45,0
2019,01/18/2019 05:00,6,5,Overcast,0,43.27,41.73,none,60,0
2019,01/18/2019 06:00,6,6,Overcast,0,43.02,43.02,none,60,0
2019,01/18/2019 07:00,6,7,Mostly Cloudy,0,41.81,39.5,none,60,0
2019,01/18/2019 08:00,6,8,Mostly Cloudy,0,41.63,41.63,none,60,0
2019,01/18/2019 09:00,6,9,Mostly Cloudy,0,41.9,41.9,none,60,0
2019,01/18/2019 10:00,6,10,Mostly Cloudy,0,45.21,43.79,none,60,0
2019,01/18/2019 11:00,6,11,Clear,0,49.23,49.23,none,60,0
2019,01/18/2019 12:00,6,12,Clear,0,52.51,52.51,none,60,0
2019,01/18/2019 13:00,6,13,Partly Cloudy,0,54.56,54.56,none,60,0
2019,01/18/2019 14:00,6,14,Partly Cloudy,0,57.21,57.21,none,60,0
2019,01/18/2019 15:00,6,15,Partly Cloudy,0,56.5,56.5,none,60,1
2019,01/18/2019 16:00,6,16,Partly Cloudy,0,56.52,56.52,none,30,0
2019,01/18/2019 17:00,6,17,Mostly Cloudy,0,54.57,54.57,none,60,0
2019,01/18/2019 18:00,6,18,Mostly Cloudy,0,51.75,51.75,none,60,0
2019,01/18/2019 19:00,6,19,Partly Cloudy,0,47.76,47.76,none,60,0
2019,01/18/2019 20:00,6,20,Clear,0,43.66,43.66,none,60,0
2019,01/18/2019 21:00,6,21,Clear,0,41.84,41.84,none,60,0
2019,01/18/2019 22:00,6,22,Mostly Cloudy,0,39.51,39.51,none,60,0
2019,01/18/2019 23:00,6,23,Mostly Cloudy,0,40.13,40.13,none,60,0
2019,01/19/2019 00:00,7,0,Overcast,0,39.01,39.01,none,60,1
2019,01/19/2019 01:00,7,1,Overcast,0,39.91,39.91,none,60,0
2019,01/19/2019 02:00,7,2,Overcast,0,39.77,39.77,none,60,0
2019,01/19/2019 03:00,7,3,Overcast,0,41.21,39.09,none,60,0
2019,01/19/2019 04:00,7,4,Overcast,0,42.95,42.95,none,60,0
2019,01/19/2019 05:00,7,5,Overcast,0,43.78,43.78,none,60,0
2019,01/19/2019 06:00,7,6,Mostly Cloudy,0,43.92,43.92,none,60,0
2019,01/19/2019 07:00,7,7,Overcast,0,43.44,43.44,none,60,0
2019,01/19/2019 08:00,7,8,Mostly Cloudy,0,44.09,42.56,none,60,0
2019,01/19/2019 09:00,7,9,Overcast,0,44.39,41.9,none,60,0
2019,01/19/2019 10:00,7,10,Overcast,0,45.76,43.78,none,60,0
2019,01/19/2019 11:00,7,11,Overcast,0,46.29,46.29,none,60,1
2019,01/19/2019 12:00,7,12,Overcast,0,47.07,45.5,none,60,0
2019,01/19/2019 13:00,7,13,Overcast,0,47.23,45.82,none,60,0
2019,01/19/2019 14:00,7,14,Overcast,0,48.61,46.33,none,60,0
2019,01/19/2019 15:00,7,15,Overcast,0,48.74,46.8,none,60,0
2019,01/19/2019 16:00,7,16,Overcast,0.0046,49.27,46.75,rain,60,0
2019,01/19/2019 17:00,7,17,Overcast,0.0005,49.36,47.39,rain,60,0
2019,01/19/2019 18:00,7,18,Overcast,0,50.1,50.1,none,60,0
2019,01/19/2019 19:00,7,19,Mostly Cloudy,0,52.04,52.04,none,60,0
2019,01/19/2019 20:00,7,20,Mostly Cloudy,0,52.68,52.68,none,60,0
2019,01/19/2019 21:00,7,21,Overcast,0,55.32,55.32,none,60,0
2019,01/19/2019 22:00,7,22,Overcast,0,57.05,57.05,none,60,0
2019,01/19/2019 23:00,7,23,Overcast,0.0022,57.29,57.29,rain,60,0
2019,01/20/2019 00:00,8,0,Light Rain,0.0159,56.13,56.13,rain,60,0
2019,01/20/2019 01:00,8,1,Rain,0.073,55.39,55.39,rain,60,0
2019,01/20/2019 02:00,8,2,Rain,0.1481,55.86,55.86,rain,60,0
2019,01/20/2019 03:00,8,3,Rain,0.1557,57.08,57.08,rain,60,0
2019,01/20/2019 04:00,8,4,Rain,0.0732,57.1,57.1,rain,60,0
2019,01/20/2019 05:00,8,5,Light Rain,0.0246,57.26,57.26,rain,60,0
2019,01/20/2019 06:00,8,6,Overcast,0.0014,56.35,56.35,rain,60,0
2019,01/20/2019 07:00,8,7,Mostly Cloudy,0,55.27,55.27,none,60,0
2019,01/20/2019 08:00,8,8,Mostly Cloudy,0,54.34,54.34,none,60,0
2019,01/20/2019 09:00,8,9,Overcast,0,55.34,55.34,none,60,0
2019,01/20/2019 10:00,8,10,Overcast,0,53.16,53.16,none,60,0
2019,01/20/2019 11:00,8,11,Mostly Cloudy,0,51.4,51.4,none,60,0
2019,01/20/2019 12:00,8,12,Partly Cloudy,0,48.88,43.9,none,60,1
2019,01/20/2019 13:00,8,13,Clear,0,48.81,43.93,none,60,0
2019,01/20/2019 14:00,8,14,Clear,0,46.64,40.66,none,60,0
2019,01/20/2019 15:00,8,15,Clear,0,44.73,38.66,none,60,0
2019,01/20/2019 16:00,8,16,Clear,0,42.36,36.27,none,60,0
2019,01/20/2019 17:00,8,17,Clear,0,38.98,32.43,none,60,1
2019,01/20/2019 18:00,8,18,Clear,0,35.43,29.16,none,15,0
2019,01/20/2019 19:00,8,19,Clear,0,34.06,26.55,none,60,0
2019,01/20/2019 20:00,8,20,Clear,0,32.77,26.29,none,60,0
2019,01/20/2019 21:00,8,21,Clear,0,31.02,22.97,none,60,0
2019,01/20/2019 22:00,8,22,Clear,0,29.13,22,none,60,1
2019,01/20/2019 23:00,8,23,Clear,0,27.35,19.74,none,60,0
2019,01/21/2019 00:00,9,0,Clear,0,26.1,18.61,none,60,0
2019,01/21/2019 01:00,9,1,Clear,0,24.8,16.59,none,60,0
2019,01/21/2019 02:00,9,2,Clear,0,22.97,12.54,none,60,0
2019,01/21/2019 03:00,9,3,Clear,0,21.33,11.39,none,60,0
2019,01/21/2019 04:00,9,4,Clear,0,20.2,12.03,none,60,0
2019,01/21/2019 05:00,9,5,Clear,0,19.59,12.81,none,60,0
2019,01/21/2019 06:00,9,6,Clear,0,19.11,11.7,none,60,0
2019,01/21/2019 07:00,9,7,Clear,0,17.71,12.23,none,60,0
2019,01/21/2019 08:00,9,8,Clear,0,17.2,8.76,none,60,0
2019,01/21/2019 09:00,9,9,Clear,0,18.54,8.49,none,60,0
2019,01/21/2019 10:00,9,10,Clear,0,20.83,10.96,none,60,0
2019,01/21/2019 11:00,9,11,Clear,0,22.6,13.69,none,60,0
2019,01/21/2019 12:00,9,12,Clear,0,25.2,16.55,none,60,0
2019,01/21/2019 13:00,9,13,Clear,0,26.35,19.91,none,60,0
2019,01/21/2019 14:00,9,14,Clear,0,29.04,21.71,none,60,1
2019,01/21/2019 15:00,9,15,Clear,0,31.12,24.77,none,15,0
2019,01/21/2019 16:00,9,16,Clear,0,30.96,25.28,none,60,0
2019,01/21/2019 17:00,9,17,Clear,0,30.73,25.47,none,60,0
2019,01/21/2019 18:00,9,18,Clear,0,28.88,28.88,none,60,1
2019,01/21/2019 19:00,9,19,Clear,0,26.14,26.14,none,60,0
2019,01/21/2019 20:00,9,20,Clear,0,23.73,23.73,none,60,0
2019,01/21/2019 21:00,9,21,Clear,0,21.6,21.6,none,60,0
2019,01/21/2019 22:00,9,22,Clear,0,19.79,19.79,none,60,0
2019,01/21/2019 23:00,9,23,Clear,0,20.09,20.09,none,60,0
2019,01/22/2019 00:00,10,0,Clear,0,19.06,19.06,none,60,0
2019,01/22/2019 01:00,10,1,Clear,0,18.47,18.47,none,60,0
2019,01/22/2019 02:00,10,2,Clear,0,17.02,17.02,none,60,0
2019,01/22/2019 03:00,10,3,Clear,0,16.98,16.98,none,60,0
2019,01/22/2019 04:00,10,4,Clear,0,16.95,16.95,none,60,0
2019,01/22/2019 05:00,10,5,Clear,0,17.98,17.98,none,60,0
2019,01/22/2019 06:00,10,6,Clear,0,17.93,17.93,none,60,0
2019,01/22/2019 07:00,10,7,Clear,0,17.89,17.89,none,60,0
2019,01/22/2019 08:00,10,8,Clear,0,18.2,18.2,none,60,0
2019,01/22/2019 09:00,10,9,Clear,0,21.84,21.84,none,60,0
2019,01/22/2019 10:00,10,10,Clear,0,26.12,20.8,none,60,0
2019,01/22/2019 11:00,10,11,Clear,0,29.28,25.08,none,60,0
2019,01/22/2019 12:00,10,12,Clear,0,32.59,32.59,none,60,1
2019,01/22/2019 13:00,10,13,Clear,0,34.57,34.57,none,15,0
2019,01/22/2019 14:00,10,14,Clear,0,37.22,37.22,none,60,0
2019,01/22/2019 15:00,10,15,Clear,0,38.66,36.32,none,60,1
2019,01/22/2019 16:00,10,16,Clear,0,39.76,37.13,none,45,0
2019,01/22/2019 17:00,10,17,Clear,0,37.22,34.97,none,60,0
2019,01/22/2019 18:00,10,18,Clear,0,35.17,35.17,none,60,1
2019,01/22/2019 19:00,10,19,Clear,0,32.56,32.56,none,15,0
2019,01/22/2019 20:00,10,20,Clear,0,30.24,30.24,none,60,1
2019,01/22/2019 21:00,10,21,Partly Cloudy,0,29.93,29.93,none,60,0
2019,01/22/2019 22:00,10,22,Mostly Cloudy,0,30.17,30.17,none,60,0
2019,01/22/2019 23:00,10,23,Overcast,0,30.8,30.8,none,60,0
2019,01/23/2019 00:00,11,0,Overcast,0,31.26,31.26,none,60,0
2019,01/23/2019 01:00,11,1,Overcast,0,31.37,31.37,none,60,1
2019,01/23/2019 02:00,11,2,Overcast,0,32.15,32.15,none,50,1
2019,01/23/2019 03:00,11,3,Overcast,0,33.1,33.1,none,30,0
2019,01/23/2019 04:00,11,4,Overcast,0,33.42,33.42,none,60,0
2019,01/23/2019 05:00,11,5,Overcast,0,33.37,33.37,none,60,1
2019,01/23/2019 06:00,11,6,Overcast,0,33.41,33.41,none,60,1
2019,01/23/2019 07:00,11,7,Overcast,0,33.45,33.45,none,30,0
2019,01/23/2019 08:00,11,8,Overcast,0,33.76,33.76,none,60,0
2019,01/23/2019 09:00,11,9,Overcast,0,35.43,35.43,none,60,0
2019,01/23/2019 10:00,11,10,Overcast,0,37.17,37.17,none,60,0
2019,01/23/2019 11:00,11,11,Overcast,0,42.98,42.98,none,60,1
2019,01/23/2019 12:00,11,12,Mostly Cloudy,0,48.87,48.87,none,60,0
2019,01/23/2019 13:00,11,13,Mostly Cloudy,0,54.3,54.3,none,60,0
2019,01/23/2019 14:00,11,14,Overcast,0,57.56,57.56,none,60,1
2019,01/23/2019 15:00,11,15,Partly Cloudy,0,61.02,61.02,none,60,0
2019,01/23/2019 16:00,11,16,Partly Cloudy,0,62.33,62.33,none,60,0
2019,01/23/2019 17:00,11,17,Overcast,0,62.56,62.56,none,60,0
2019,01/23/2019 18:00,11,18,Overcast,0,62.01,62.01,none,60,0
2019,01/23/2019 19:00,11,19,Overcast,0,59.89,59.89,none,60,0
2019,01/23/2019 20:00,11,20,Mostly Cloudy,0,59.46,59.46,none,60,0
2019,01/23/2019 21:00,11,21,Overcast,0,59.53,59.53,none,60,1
2019,01/23/2019 22:00,11,22,Overcast,0.0017,58.74,58.74,rain,60,0
2019,01/23/2019 23:00,11,23,Light Rain,0.02,59.24,59.33,rain,60,0
2019,01/24/2019 00:00,12,0,Light Rain,0.0124,59.44,59.52,rain,60,0
2019,01/24/2019 01:00,12,1,Light Rain,0.0176,59.66,59.74,rain,60,1
2019,01/24/2019 02:00,12,2,Light Rain,0.0419,60.02,60.1,rain,30,0
2019,01/24/2019 03:00,12,3,Light Rain,0.0161,60.35,60.6,rain,60,0
2019,01/24/2019 04:00,12,4,Light Rain,0.0282,61.37,61.74,rain,60,0
2019,01/24/2019 05:00,12,5,Rain,0.0798,62.38,62.82,rain,60,0
2019,01/24/2019 06:00,12,6,Rain,0.1371,62.89,63.43,rain,60,1
2019,01/24/2019 07:00,12,7,Rain,0.1672,61.62,62.06,rain,60,0
2019,01/24/2019 08:00,12,8,Light Rain,0.0475,61.86,62.25,rain,60,0
2019,01/24/2019 09:00,12,9,Light Rain,0.0366,62.2,62.61,rain,60,0
2019,01/24/2019 10:00,12,10,Light Rain,0.0339,62.11,62.52,rain,60,0
2019,01/24/2019 11:00,12,11,Light Rain,0.0265,62.46,62.89,rain,60,0
2019,01/24/2019 12:00,12,12,Light Rain,0.0108,62.02,62.02,rain,60,0
2019,01/24/2019 13:00,12,13,Mostly Cloudy,0,61.04,61.04,none,60,0
2019,01/24/2019 14:00,12,14,Mostly Cloudy,0,60.57,60.57,none,60,0
2019,01/24/2019 15:00,12,15,Partly Cloudy,0,59.07,59.07,none,60,0
2019,01/24/2019 16:00,12,16,Partly Cloudy,0,58.81,58.81,none,60,1
2019,01/24/2019 17:00,12,17,Clear,0,57.43,57.43,none,60,0
2019,01/24/2019 18:00,12,18,Clear,0,51.22,51.22,none,60,0
2019,01/24/2019 19:00,12,19,Clear,0,47.37,43.83,none,60,0
2019,01/24/2019 20:00,12,20,Clear,0,44.48,40.53,none,60,0
2019,01/24/2019 21:00,12,21,Clear,0,41.03,36.46,none,60,0
2019,01/24/2019 22:00,12,22,Clear,0,38.74,34.91,none,60,0
2019,01/24/2019 23:00,12,23,Clear,0,36.72,33.56,none,60,0
2019,01/25/2019 00:00,13,0,Clear,0,34.6,31.28,none,60,0
2019,01/25/2019 01:00,13,1,Clear,0,32.91,32.91,none,60,1
2019,01/25/2019 02:00,13,2,Clear,0,32.69,32.69,none,30,0
2019,01/25/2019 03:00,13,3,Clear,0,31.54,31.54,none,60,0
2019,01/25/2019 04:00,13,4,Clear,0,30.43,30.43,none,60,0
2019,01/25/2019 05:00,13,5,Clear,0,30.05,30.05,none,60,1
2019,01/25/2019 06:00,13,6,Clear,0,29.4,29.4,none,30,0
2019,01/25/2019 07:00,13,7,Clear,0,29.91,29.91,none,60,0
2019,01/25/2019 08:00,13,8,Clear,0,29.65,29.65,none,60,0
2019,01/25/2019 09:00,13,9,Clear,0,33.06,33.06,none,60,0
2019,01/25/2019 10:00,13,10,Clear,0,36.85,31.78,none,60,0
2019,01/25/2019 11:00,13,11,Clear,0,40.39,36.93,none,60,0
2019,01/25/2019 12:00,13,12,Clear,0,42.81,37.97,none,60,0
2019,01/25/2019 13:00,13,13,Clear,0,44.75,41.14,none,60,0
2019,01/25/2019 14:00,13,14,Clear,0,46.53,42.44,none,60,0
2019,01/25/2019 15:00,13,15,Clear,0,47.01,43.91,none,60,1
2019,01/25/2019 16:00,13,16,Clear,0,47.41,43.9,none,50,0
2019,01/25/2019 17:00,13,17,Clear,0,44.74,41.88,none,60,1
2019,01/25/2019 18:00,13,18,Clear,0,40.17,40.17,none,30,0
2019,01/25/2019 19:00,13,19,Clear,0,35.17,35.17,none,60,0
2019,01/25/2019 20:00,13,20,Clear,0,32.68,32.68,none,60,0
2019,01/25/2019 21:00,13,21,Clear,0,30.29,30.29,none,60,0
2019,01/25/2019 22:00,13,22,Clear,0,28.61,28.61,none,60,0
2019,01/25/2019 23:00,13,23,Clear,0,27.68,27.68,none,60,1
2019,01/26/2019 00:00,14,0,Clear,0,26.79,26.79,none,60,0
2019,01/26/2019 01:00,14,1,Clear,0,26.17,26.17,none,60,0
2019,01/26/2019 02:00,14,2,Clear,0,25.78,25.78,none,60,1
2019,01/26/2019 03:00,14,3,Clear,0,24.29,24.29,none,60,0
2019,01/26/2019 04:00,14,4,Clear,0,23.99,23.99,none,60,0
2019,01/26/2019 05:00,14,5,Clear,0,23.1,23.1,none,60,0
2019,01/26/2019 06:00,14,6,Clear,0,23.14,23.14,none,60,0
2019,01/26/2019 07:00,14,7,Clear,0,21.85,21.85,none,60,0
2019,01/26/2019 08:00,14,8,Clear,0,23.28,23.28,none,60,0
2019,01/26/2019 09:00,14,9,Clear,0,29.11,29.11,none,60,0
2019,01/26/2019 10:00,14,10,Clear,0,35.18,35.18,none,60,1
2019,01/26/2019 11:00,14,11,Clear,0,41.53,41.53,none,60,0
2019,01/26/2019 12:00,14,12,Clear,0,44.95,44.95,none,60,0
2019,01/26/2019 13:00,14,13,Clear,0,47.7,46.96,none,60,0
2019,01/26/2019 14:00,14,14,Clear,0,49.15,46.3,none,60,0
2019,01/26/2019 15:00,14,15,Clear,0,50.49,50.49,none,60,0
2019,01/26/2019 16:00,14,16,Clear,0,50.01,50.01,none,60,0
2019,01/26/2019 17:00,14,17,Clear,0,47.32,45.75,none,60,0
2019,01/26/2019 18:00,14,18,Clear,0,42.22,42.22,none,60,0
2019,01/26/2019 19:00,14,19,Clear,0,38.73,38.73,none,60,1
2019,01/26/2019 20:00,14,20,Clear,0,34,34,none,45,0
2019,01/26/2019 21:00,14,21,Clear,0,31.84,31.84,none,60,0
2019,01/26/2019 22:00,14,22,Clear,0,30.24,30.24,none,60,0
2019,01/26/2019 23:00,14,23,Clear,0,29.1,29.1,none,60,0
2019,01/27/2019 00:00,15,0,Clear,0,28.47,28.47,none,60,0
2019,01/27/2019 01:00,15,1,Clear,0,27.66,27.66,none,60,0
2019,01/27/2019 02:00,15,2,Clear,0,27.07,27.07,none,60,1
2019,01/27/2019 03:00,15,3,Clear,0,25.7,25.7,none,15,0
2019,01/27/2019 04:00,15,4,Clear,0,26.16,26.16,none,60,0
2019,01/27/2019 05:00,15,5,Clear,0,25.6,25.6,none,60,0
2019,01/27/2019 06:00,15,6,Clear,0,25.89,25.89,none,60,1
2019,01/27/2019 07:00,15,7,Clear,0,25.82,25.82,none,30,0
2019,01/27/2019 08:00,15,8,Clear,0,26.64,26.64,none,60,0
2019,01/27/2019 09:00,15,9,Clear,0,30.74,30.74,none,60,0
2019,01/27/2019 10:00,15,10,Clear,0,40.34,40.34,none,60,0
2019,01/27/2019 11:00,15,11,Clear,0,45.4,44.36,none,60,1
2019,01/27/2019 12:00,15,12,Clear,0,50.29,50.29,none,60,0
2019,01/27/2019 13:00,15,13,Clear,0,52.51,52.51,none,60,0
2019,01/27/2019 14:00,15,14,Clear,0,52.65,52.65,none,60,0
2019,01/27/2019 15:00,15,15,Clear,0,52.54,52.54,none,60,0
2019,01/27/2019 16:00,15,16,Clear,0,50.81,50.81,none,60,0
2019,01/27/2019 17:00,15,17,Clear,0,48.99,48.99,none,60,0
2019,01/27/2019 18:00,15,18,Clear,0,46.1,46.1,none,60,1
2019,01/27/2019 19:00,15,19,Clear,0,43.78,43.78,none,15,0
2019,01/27/2019 20:00,15,20,Clear,0,42.76,42.76,none,60,1
2019,01/27/2019 21:00,15,21,Clear,0,40.88,40.88,none,30,0
2019,01/27/2019 22:00,15,22,Clear,0,39.82,39.82,none,60,1
